SMILES,Core,Arm,Target_PG,Point_Group,Geometry,Energy_kcal_mol,Source,Plane_RMSD,Plane_MaxDist,Package_Index,Molecule_ID,XYZ_RelPath,Num_Atoms,Num_Heavy_Atoms,Num_Bonds,Net_Formal_Charge,Num_Radical_Electrons,Split_IID,Split_Core_OOD,Legacy_Point_Group,Analyzer_PG,Actual_PG,PG_Exact_Match,PG_Compatible,Actual_Mean_RMS_Error,Actual_Max_RMS_Error,Actual_Max_Atom_Error,Target_Mean_RMS_Error,Target_Max_RMS_Error,Target_Max_Atom_Error,Contains_Sn,UAE_GEOM_Pretrained_Compatible,Core_OOD_Support
CC(=O)Nc1cc2c(s1)/C(=C1\C(=O)N(C)c3cc(NC(C)=O)sc31)C(=O)N2C,pb_TIDA_L2,NHacetyl_direct,C2,C2,nonplanar,22.768848111288527,pycofbuilder,0.5760278052788537,1.5835210443881262,2286,cof_002286,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001574.xyz,44,28,47,0,0,train,train,C2,C2,C2,True,True,0.0010920835047059981,0.0021841670094119962,0.005899631950798368,0.0010920835047059981,0.0021841670094119962,0.005899631950798368,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(NC#N)sc32)c2sc(NC#N)cc21,pb_TIDA_L2,NHCN_direct,C2,C2,nonplanar,-18.30425255899668,pycofbuilder,0.57103515556005,1.6217513615730272,2287,cof_002287,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001575.xyz,36,26,39,0,0,train,train,C2,C2,C2,True,True,5.6741540811939074e-06,1.1348308162387815e-05,2.4410921014863346e-05,5.6741540811939074e-06,1.1348308162387815e-05,2.4410921014863346e-05,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(SC#N)sc32)c2sc(SC#N)cc21,pb_TIDA_L2,SCN_direct,C2,C2,nonplanar,36.72883217240904,pycofbuilder,0.6219198919795887,1.848523235715886,2288,cof_002288,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001577.xyz,34,26,37,0,0,train,train,C2,C2,C2,True,True,5.2338838808893574e-06,1.0467767761778715e-05,3.4756699977706756e-05,5.2338838808893574e-06,1.0467767761778715e-05,3.4756699977706756e-05,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(Br)sc32)c2sc(Br)cc21,pb_TIDA_L2,Br_direct,C2,C2,planar,33.870828895185355,pycofbuilder,0.3367836774563142,0.9734726615669398,2289,cof_002289,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001579.xyz,30,22,33,0,0,train,train,C2,C2,C2,True,True,6.563258109868283e-06,1.3126516219736566e-05,3.526255903334905e-05,6.563258109868283e-06,1.3126516219736566e-05,3.526255903334905e-05,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(I)sc32)c2sc(I)cc21,pb_TIDA_L2,I_direct,C2,C2,planar,34.56022496122554,pycofbuilder,0.3372207480438897,0.9744905247834136,2290,cof_002290,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001580.xyz,30,22,33,0,0,test,train,C2,C2,C2,True,True,4.63844738596169e-06,9.27689477192338e-06,2.331378859777706e-05,4.63844738596169e-06,9.27689477192338e-06,2.331378859777706e-05,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc([Si](C)(C)C)sc32)c2sc([Si](C)(C)C)cc21,pb_TIDA_L2,SiMe3_direct,C2,C2,nonplanar,48.11117113390559,pycofbuilder,1.0650783239719148,2.569143335680858,2291,cof_002291,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001581.xyz,54,28,57,0,0,train,train,C2,C2,C2,True,True,0.000682549983795556,0.001365099967591112,0.0024957152312894207,0.000682549983795556,0.001365099967591112,0.0024957152312894207,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(S(=O)(=O)Cl)sc32)c2sc(S(=O)(=O)Cl)cc21,pb_TIDA_L2,SO2Cl_direct,C2,C2,nonplanar,78.36016427596577,pycofbuilder,0.575450535152155,1.6648334694203206,2292,cof_002292,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001584.xyz,36,28,39,0,0,train,train,C2,C2,C2,True,True,5.161877974592414e-05,0.00010323755949184828,0.0002712702655329571,5.161877974592414e-05,0.00010323755949184828,0.0002712702655329571,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(P(=O)(Cl)Cl)sc32)c2sc(P(=O)(Cl)Cl)cc21,pb_TIDA_L2,POCl2_direct,C2,C2h,nonplanar,83.03433123229252,pycofbuilder,0.6080043134679052,1.5900563079621448,2293,cof_002293,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001585.xyz,36,28,39,0,0,train,train,C2h,C2h,C2h,False,True,7.553910476723948e-05,0.00012609353907608382,0.00029955940577785215,5.1623702048735346e-05,0.00010324740409747069,0.0002174540370946326,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(-c4ccc(-c5ccc(C#N)cc5)cc4)sc32)c2sc(-c3ccc(-c4ccc(C#N)cc4)cc3)cc21,pb_TIDA_L2,CN_phph,C2,C2,nonplanar,153.53993260311307,pycofbuilder,0.6410708012536841,1.4319767272868564,2294,cof_002294,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001587.xyz,72,48,79,0,0,train,train,C2,C2,C2,True,True,0.009249956545523371,0.018499913091046743,0.04985229338089012,0.009249956545523371,0.018499913091046743,0.04985229338089012,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(-c4ccc(-c5ccc(O)cc5)cc4)sc32)c2sc(-c3ccc(-c4ccc(O)cc4)cc3)cc21,pb_TIDA_L2,OH_phph,C2,C2,nonplanar,104.97128054519344,pycofbuilder,0.6351916043618973,1.4438748404605506,2295,cof_002295,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001589.xyz,72,46,79,0,0,train,train,C2,C2,C2,True,True,0.007033782631984872,0.014067565263969744,0.029912881239749823,0.007033782631984872,0.014067565263969744,0.029912881239749823,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(CC#N)sc32)c2sc(CC#N)cc21,pb_TIDA_L2,PB_CHCN,C2,C2,nonplanar,63.833636275121954,pycofbuilder,0.7801862067632257,2.5121856187485347,2296,cof_002296,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001590.xyz,38,26,41,0,0,train,train,C2,C2,C2,True,True,2.487582217144423e-05,4.975164434288846e-05,0.00013224893410372816,2.487582217144423e-05,4.975164434288846e-05,0.00013224893410372816,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(CNN)sc32)c2sc(CNN)cc21,pb_TIDA_L2,PB_NHNH2,C2,C2,nonplanar,146.19855495939154,pycofbuilder,0.7944892690439082,1.590411685261686,2297,cof_002297,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001591.xyz,44,26,47,0,0,train,train,C2,C2,C2,True,True,0.00028295774902458505,0.0005659154980491701,0.001245828772126796,0.00028295774902458505,0.0005659154980491701,0.001245828772126796,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(C(=O)CCO)sc32)c2sc(C(=O)CCO)cc21,pb_TIDA_L2,PB_COCHCHOH,C2,C2,nonplanar,57.28999368096467,pycofbuilder,0.8832206315223847,2.3109934067460327,2298,cof_002298,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001592.xyz,48,30,51,0,0,train,train,C2,C2,C2,True,True,0.018024305462151603,0.036048610924303205,0.10364391256575751,0.018024305462151603,0.036048610924303205,0.10364391256575751,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(C(=O)NN)sc32)c2sc(C(=O)NN)cc21,pb_TIDA_L2,PB_CONHNH2,C2,C2,planar,143.6230849993886,pycofbuilder,0.3626982702651061,0.9337786883940684,2299,cof_002299,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001593.xyz,42,28,45,0,0,val,train,C2,C2,C2,True,True,0.00028842114376163917,0.0005768422875232783,0.0019023309143542857,0.00028842114376163917,0.0005768422875232783,0.0019023309143542857,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(C([O])=O)sc32)c2sc(C([O])=O)cc21,pb_TIDA_L2,PB_COOH,C2,C2,planar,94.5815993578352,pycofbuilder,0.376287489045533,1.1001222163421855,2300,cof_002300,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001594.xyz,34,26,37,0,2,train,train,C2,C2,C2,True,True,2.0223012592501805e-05,4.044602518500361e-05,0.00010875496056728216,2.0223012592501805e-05,4.044602518500361e-05,0.00010875496056728216,False,True,standard
CN1C(=O)/C(=C2/C(=O)N(C)c3cc(NO)sc32)c2sc(NO)cc21,pb_TIDA_L2,PB_NHOH,C2,C2,planar,65.70403381012129,pycofbuilder,0.3623134667320452,1.0654331744156105,2301,cof_002301,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001595.xyz,36,24,39,0,0,test,train,C2,C2,C2,True,True,3.3260100662925996e-05,6.652020132585199e-05,0.00015855462083362346,3.3260100662925996e-05,6.652020132585199e-05,0.00015855462083362346,False,True,standard
CCN1[C]N(CC)c2c(-c3ccc([N+](=O)[O-])cc3)ccc(-c3ccc([N+](=O)[O-])cc3)c21,pb_TIEN_L2,NO2_direct,C2,C2,nonplanar,195.36771399877728,pycofbuilder,1.478107039497038,3.2201185635216305,2302,cof_002302,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001610.xyz,51,31,54,0,2,train,val,C2,C2,C2,True,True,0.0006197685375514222,0.0012395370751028445,0.0028978326159832582,0.0006197685375514222,0.0012395370751028445,0.0028978326159832582,False,True,standard
CCN1[C]N(CC)c2c(-c3ccc(C#CC=O)cc3)ccc(-c3ccc(C#CC=O)cc3)c21,pb_TIEN_L2,CCCHO_direct,C2,C2,nonplanar,128.28788153820614,pycofbuilder,1.1139325559394126,2.20015048225415,2303,cof_002303,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001636.xyz,55,33,58,0,2,train,val,C2,C2,C2,True,True,0.029032899867345148,0.058065799734690296,0.2379890989992343,0.029032899867345148,0.058065799734690296,0.2379890989992343,False,True,standard
CCN1[C]N(CC)c2c(-c3ccc(SC#N)cc3)ccc(-c3ccc(SC#N)cc3)c21,pb_TIEN_L2,SCN_direct,C2,C2,nonplanar,126.62906151830047,pycofbuilder,1.117403170448474,2.369652202895753,2304,cof_002304,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001653.xyz,51,31,54,0,2,train,val,C2,C2,C2,True,True,0.001059010126704452,0.002118020253408904,0.008205499522823716,0.001059010126704452,0.002118020253408904,0.008205499522823716,False,True,standard
O=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(C=O)cc7)cc6)cc5)cc4)cc3)cc2)cc1,pb_TPNY_L2,CHO_phph,C2,D2,nonplanar,181.1428464504637,pycofbuilder,1.06395998205159,2.1361565035170247,2305,cof_002305,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001748.xyz,76,46,82,0,0,test,train,D2,D2,C2,True,True,0.025802029459102732,0.051604058918205464,0.086581966900123,0.025802029459102732,0.051604058918205464,0.086581966900123,False,True,standard
Nc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(N)cc7)cc6)cc5)cc4)cc3)cc2)cc1,pb_TPNY_L2,NH2_phph,C2,D2,nonplanar,131.42619330972929,pycofbuilder,1.065601304317793,2.179601196851978,2306,cof_002306,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001749.xyz,76,44,82,0,0,train,train,D2,D2,C2,True,True,0.05364656016211177,0.10729312032422354,0.1934447943575554,0.05364656016211177,0.10729312032422354,0.1934447943575554,False,True,standard
C=Cc1ccc(-c2ccc(-c3ccc(C=C)cc3)cc2)cc1,pb_TPNY_L2,vinyl_direct,C2,D2,nonplanar,72.54722350482945,pycofbuilder,0.9118717454493672,1.8192666268700235,2307,cof_002307,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001753.xyz,40,22,42,0,0,train,train,D2,D2,C2,True,True,0.0003195272636038198,0.0006390545272076396,0.0011138145856828202,0.0003195272636038198,0.0006390545272076396,0.0011138145856828202,False,True,standard
O=C=Nc1ccc(-c2ccc(-c3ccc(N=C=O)cc3)cc2)cc1,pb_TPNY_L2,NCO_direct,C2,D2,nonplanar,47.98147306544996,pycofbuilder,0.9913445093889944,1.855615545959528,2308,cof_002308,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001755.xyz,36,24,38,0,0,val,train,D2,D2,C2,True,True,7.434093004815821e-05,0.00014868186009631642,0.00033075957579600476,7.434093004815821e-05,0.00014868186009631642,0.00033075957579600476,False,True,standard
S=C=Nc1ccc(-c2ccc(-c3ccc(N=C=S)cc3)cc2)cc1,pb_TPNY_L2,NCS_direct,C2,D2,nonplanar,51.58228025848864,pycofbuilder,1.0157321375136357,1.874358330189892,2309,cof_002309,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001756.xyz,36,24,38,0,0,train,train,D2,D2,C2,True,True,1.4773171096346081e-05,2.9546342192692162e-05,6.26988358627383e-05,1.4773171096346081e-05,2.9546342192692162e-05,6.26988358627383e-05,False,True,standard
O=P(O)(O)c1ccc(-c2ccc(-c3ccc(P(=O)(O)O)cc3)cc2)cc1,pb_TPNY_L2,PO3H2_direct,C2,D2,nonplanar,-174.36874541579635,pycofbuilder,0.9755495233546008,1.7289229105209023,2310,cof_002310,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001758.xyz,42,26,44,0,0,train,train,D2,D2,C2,True,True,0.057513857179020626,0.11502771435804125,0.2629534601631352,0.057513857179020626,0.11502771435804125,0.2629534601631352,False,True,standard
Clc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(Cl)cc5)cc4)cc3)cc2)cc1,pb_TPNY_L2,Cl_ph,C2,D2,nonplanar,103.32804878820671,pycofbuilder,0.9400380944238064,2.1550196297083035,2311,cof_002311,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001760.xyz,52,32,56,0,0,train,train,D2,D2,D2,False,True,4.599947469405935e-05,7.86106260330999e-05,0.00020444050073278498,1.4284307538885858e-05,2.8568615077771716e-05,6.788720976365806e-05,False,True,standard
COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)OC)cc3)cc2)cc1,pb_TPNY_L2,COOMe_direct,C2,D2,nonplanar,88.59679672061526,pycofbuilder,0.9804877650865385,2.027880205043364,2312,cof_002312,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001761.xyz,44,26,46,0,0,train,train,D2,D2,C2,True,True,4.2059580841182936e-05,8.411916168236587e-05,0.000198719696926241,4.2059580841182936e-05,8.411916168236587e-05,0.000198719696926241,False,True,standard
O=C(Cl)c1ccc(-c2ccc(-c3ccc(C(=O)Cl)cc3)cc2)cc1,pb_TPNY_L2,COCl_direct,C2,D2,nonplanar,112.14505235015965,pycofbuilder,1.002496998157573,1.7702481948678366,2313,cof_002313,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001764.xyz,36,24,38,0,0,train,train,D2,D2,C2,True,True,2.613159996016515e-05,5.22631999203303e-05,9.601206707560816e-05,2.613159996016515e-05,5.22631999203303e-05,9.601206707560816e-05,False,True,standard
NS(=O)(=O)c1ccc(-c2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2)cc1,pb_TPNY_L2,SO2NH2_direct,C2,D2,nonplanar,-80.91111610538128,pycofbuilder,1.0415167752514052,1.899698337479687,2314,cof_002314,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001766.xyz,42,26,44,0,0,train,train,D2,D2,C2,True,True,5.955351090253058e-05,0.00011910702180506116,0.00021942987884058054,5.955351090253058e-05,0.00011910702180506116,0.00021942987884058054,False,True,standard
O=CC#Cc1ccc(-c2ccc(-c3ccc(C#CC=O)cc3)cc2)cc1,pb_TPNY_L2,CCCHO_direct,C2,D2,nonplanar,64.28752982469582,pycofbuilder,0.9340303178459048,1.7551804346083126,2315,cof_002315,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001767.xyz,40,26,42,0,0,train,train,D2,D2,C2,True,True,0.0011354148637080154,0.002270829727416031,0.0037614974207301017,0.0011354148637080154,0.002270829727416031,0.0037614974207301017,False,True,standard
NC#Cc1ccc(-c2ccc(-c3ccc(C#CN)cc3)cc2)cc1,pb_TPNY_L2,CCNH2_direct,C2,D2,nonplanar,51.62476340494269,pycofbuilder,0.9122352043181228,1.7764495428264997,2316,cof_002316,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001768.xyz,40,24,42,0,0,train,train,D2,D2,C2,True,True,2.684346695990468e-06,5.368693391980936e-06,1.167493839506181e-05,2.684346695990468e-06,5.368693391980936e-06,1.167493839506181e-05,False,True,standard
N#CC#Cc1ccc(-c2ccc(-c3ccc(C#CC#N)cc3)cc2)cc1,pb_TPNY_L2,CCCN_direct,C2,C2h,nonplanar,64.51470427535445,pycofbuilder,0.5843743767760777,1.373677754973185,2317,cof_002317,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001769.xyz,38,26,40,0,0,train,train,C2h,C2h,C2h,False,True,0.00011128787825432237,0.0002012976926739045,0.00041958968298746525,2.200598634309416e-05,4.401197268618832e-05,0.0001506183768426633,False,True,standard
O=C(O)C#Cc1ccc(-c2ccc(-c3ccc(C#CC(=O)O)cc3)cc2)cc1,pb_TPNY_L2,CCCOOH_direct,C2,D2,nonplanar,0.5511982503799935,pycofbuilder,0.9311712458401268,1.8439752140108905,2318,cof_002318,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001770.xyz,42,28,44,0,0,train,train,D2,D2,C2,True,True,0.029076930530591863,0.058153861061183726,0.11473648635126223,0.029076930530591863,0.058153861061183726,0.11473648635126223,False,True,standard
O=[N+]([O-])C#Cc1ccc(-c2ccc(-c3ccc(C#C[N+](=O)[O-])cc3)cc2)cc1,pb_TPNY_L2,CCNO2_direct,C2,C2h,nonplanar,69.10600831299593,pycofbuilder,0.5739184845862063,1.4062661480681566,2319,cof_002319,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001771.xyz,40,28,42,0,0,train,train,C2h,C2h,C2h,False,True,0.00010752959567513402,0.00018877906755502345,0.0003664821090548294,3.165322335037249e-05,6.330644670074498e-05,0.0001426753860880043,False,True,standard
OC#Cc1ccc(-c2ccc(-c3ccc(C#CO)cc3)cc2)cc1,pb_TPNY_L2,CCOH_direct,C2,D2,nonplanar,56.51490592108501,pycofbuilder,0.9221099836311096,1.7759826690277798,2320,cof_002320,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001772.xyz,38,24,40,0,0,test,train,D2,D2,C2,True,True,0.008368858497002479,0.016737716994004958,0.027280101236871593,0.008368858497002479,0.016737716994004958,0.027280101236871593,False,True,standard
FC(F)(F)C#Cc1ccc(-c2ccc(-c3ccc(C#CC(F)(F)F)cc3)cc2)cc1,pb_TPNY_L2,CCCF3_direct,C2,D2,nonplanar,70.03263017375369,pycofbuilder,0.9339582880345216,1.7468639297311666,2321,cof_002321,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001773.xyz,42,30,44,0,0,train,train,D2,D2,C2,True,True,0.021751187132768766,0.04350237426553753,0.11554221284101875,0.021751187132768766,0.04350237426553753,0.11554221284101875,False,True,standard
O=C=NC#Cc1ccc(-c2ccc(-c3ccc(C#CN=C=O)cc3)cc2)cc1,pb_TPNY_L2,CCNCO_direct,C2,D2,nonplanar,52.41759033169946,pycofbuilder,0.9782644295086323,1.870562827522398,2322,cof_002322,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001774.xyz,40,28,42,0,0,train,train,D2,D2,C2,True,True,0.0004648863696052147,0.0009297727392104293,0.0015588064246752356,0.0004648863696052147,0.0009297727392104293,0.0015588064246752356,False,True,standard
O=COc1ccc(-c2ccc(-c3ccc(OC=O)cc3)cc2)cc1,pb_TPNY_L2,OCHO_direct,C2,C2,nonplanar,78.72896585909308,pycofbuilder,0.9322814718749606,1.8180701634324483,2323,cof_002323,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001777.xyz,38,24,40,0,0,train,train,C2,C2,C2,True,True,0.00016204078000765977,0.00032408156001531953,0.0005804555272864797,0.00016204078000765977,0.00032408156001531953,0.0005804555272864797,False,True,standard
N#COc1ccc(-c2ccc(-c3ccc(OC#N)cc3)cc2)cc1,pb_TPNY_L2,OCN_direct,C2,D2,nonplanar,74.25284447313709,pycofbuilder,0.9953976514723176,1.9967326953431688,2324,cof_002324,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001778.xyz,36,24,38,0,0,train,train,D2,D2,C2,True,True,7.815082451138894e-06,1.5630164902277788e-05,3.369006920851877e-05,7.815082451138894e-06,1.5630164902277788e-05,3.369006920851877e-05,False,True,standard
CC(=O)Oc1ccc(-c2ccc(-c3ccc(OC(C)=O)cc3)cc2)cc1,pb_TPNY_L2,Oacetyl_direct,C2,C2,nonplanar,77.69705834476369,pycofbuilder,0.913466475980634,1.8852223504076204,2325,cof_002325,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001779.xyz,44,26,46,0,0,test,train,C2,C2,C2,True,True,0.0346829705940576,0.0693659411881152,0.11959706466870479,0.0346829705940576,0.0693659411881152,0.11959706466870479,False,True,standard
N#CNc1ccc(-c2ccc(-c3ccc(NC#N)cc3)cc2)cc1,pb_TPNY_L2,NHCN_direct,C2,C2,nonplanar,4.659651405377222,pycofbuilder,0.9393662119016288,1.7652520320886569,2326,cof_002326,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001782.xyz,38,24,40,0,0,train,train,C2,C2,C2,True,True,4.846216601947834e-06,9.692433203895668e-06,1.8746488979267833e-05,4.846216601947834e-06,9.692433203895668e-06,1.8746488979267833e-05,False,True,standard
N#CSc1ccc(-c2ccc(-c3ccc(SC#N)cc3)cc2)cc1,pb_TPNY_L2,SCN_direct,C2,C2,nonplanar,62.81491934832701,pycofbuilder,1.0190731554038233,1.88612376050258,2327,cof_002327,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001784.xyz,36,24,38,0,0,train,train,C2,C2,C2,True,True,6.467139529366448e-06,1.2934279058732895e-05,2.3239366832091e-05,6.467139529366448e-06,1.2934279058732895e-05,2.3239366832091e-05,False,True,standard
Brc1ccc(-c2ccc(-c3ccc(Br)cc3)cc2)cc1,pb_TPNY_L2,Br_direct,C2,D2,nonplanar,59.69895922825907,pycofbuilder,0.9987706514154678,1.7480809804309383,2328,cof_002328,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001786.xyz,32,20,34,0,0,train,train,D2,D2,D2,False,True,8.19935763435958e-05,0.00014519230413246548,0.00033661118946314646,1.8872509769878008e-05,3.7745019539756015e-05,9.485737305177804e-05,False,True,standard
Ic1ccc(-c2ccc(-c3ccc(I)cc3)cc2)cc1,pb_TPNY_L2,I_direct,C2,C2h,nonplanar,61.29979220058364,pycofbuilder,0.6375469736096253,1.3758628516380658,2329,cof_002329,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001787.xyz,32,20,34,0,0,train,train,C2h,C2h,C2h,False,True,3.7207607717183195e-05,6.551761367488678e-05,0.0001236905386160898,9.432588933275701e-06,1.8865177866551403e-05,3.1584788042952685e-05,False,True,standard
C[Si](C)(C)c1ccc(-c2ccc(-c3ccc([Si](C)(C)C)cc3)cc2)cc1,pb_TPNY_L2,SiMe3_direct,C2,D2,nonplanar,76.5655320654152,pycofbuilder,1.2485145298392,2.4707382596690897,2330,cof_002330,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001788.xyz,56,26,58,0,0,train,train,D2,D2,C2,True,True,0.00933246592930162,0.01866493185860324,0.03332030094352105,0.00933246592930162,0.01866493185860324,0.03332030094352105,False,True,standard
O=S(=O)(Cl)c1ccc(-c2ccc(-c3ccc(S(=O)(=O)Cl)cc3)cc2)cc1,pb_TPNY_L2,SO2Cl_direct,C2,D2,nonplanar,124.87976212122172,pycofbuilder,1.0181489505601,1.810877648913216,2331,cof_002331,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001791.xyz,38,26,40,0,0,train,train,D2,D2,C2,True,True,0.0012145521363883184,0.002429104272776637,0.004120318407394617,0.0012145521363883184,0.002429104272776637,0.004120318407394617,False,True,standard
O=P(Cl)(Cl)c1ccc(-c2ccc(-c3ccc(P(=O)(Cl)Cl)cc3)cc2)cc1,pb_TPNY_L2,POCl2_direct,C2,D2,nonplanar,129.35094667293453,pycofbuilder,1.0330010105992076,1.7955105897624972,2332,cof_002332,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001792.xyz,38,26,40,0,0,train,train,D2,D2,C2,True,True,0.00015305688707145264,0.00030611377414290527,0.0004695537904537403,0.00015305688707145264,0.00030611377414290527,0.0004695537904537403,False,True,standard
O=C(O)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(C(=O)O)cc7)cc6)cc5)cc4)cc3)cc2)cc1,pb_TPNY_L2,COOH_phph,C2,D2,nonplanar,141.56690649125636,pycofbuilder,0.9360317258834548,1.8581137190635169,2333,cof_002333,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001793.xyz,78,48,84,0,0,val,train,D2,D2,C2,True,True,0.03832881778980531,0.07665763557961063,0.15886617180786836,0.03832881778980531,0.07665763557961063,0.15886617180786836,False,True,standard
N#Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(C#N)cc7)cc6)cc5)cc4)cc3)cc2)cc1,pb_TPNY_L2,CN_phph,C2,D2,nonplanar,178.07393518380547,pycofbuilder,1.063104969007587,2.12166686690822,2334,cof_002334,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001794.xyz,74,46,80,0,0,train,train,D2,D2,D2,False,True,0.03537722503319526,0.05541081415085186,0.13366924732209448,0.018832203667443956,0.03766440733488791,0.06733776388382585,False,True,standard
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc([N+](=O)[O-])cc7)cc6)cc5)cc4)cc3)cc2)cc1,pb_TPNY_L2,NO2_phph,C2,C2,nonplanar,218.0406962908397,pycofbuilder,0.9098552697150392,2.1225168279989224,2335,cof_002335,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001795.xyz,76,48,82,0,0,train,train,C2,C2,C2,True,True,0.05053026162065635,0.1010605232413127,0.2225383739060419,0.05053026162065635,0.1010605232413127,0.2225383739060419,False,True,standard
N#CCc1ccc(-c2ccc(-c3ccc(CC#N)cc3)cc2)cc1,pb_TPNY_L2,PB_CHCN,C2,D2,nonplanar,95.88873458739216,pycofbuilder,0.9939589072035476,1.8343132970703968,2336,cof_002336,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001797.xyz,40,24,42,0,0,train,train,D2,D2,C2,True,True,5.936699129927476e-06,1.1873398259854951e-05,2.2040779568812592e-05,5.936699129927476e-06,1.1873398259854951e-05,2.2040779568812592e-05,False,True,standard
NNCc1ccc(-c2ccc(-c3ccc(CNN)cc3)cc2)cc1,pb_TPNY_L2,PB_NHNH2,C2,D2,nonplanar,171.19321603818767,pycofbuilder,1.1362362017436605,2.2452910060751425,2337,cof_002337,cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_001798.xyz,46,24,48,0,0,train,train,D2,D2,C2,True,True,0.00022101391949605576,0.0004420278389921115,0.0007567905116856108,0.00022101391949605576,0.0004420278389921115,0.0007567905116856108,False,True,standard
